gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,gene_type,regulation
ENSG00000183010,3714.3309646918733,3.718950431883681,0.12876623534052167,28.881409960063944,2.044118442244489e-183,5.390340332198717e-179,PYCR1,protein_coding,Up
ENSG00000147689,6381.426394885395,6.811767716049967,0.23642135548302967,28.811981481676753,1.5182597444592916e-182,2.0018254730695758e-178,FAM83A,protein_coding,Up
ENSG00000165312,1117.3214166539126,-2.12700320240737,0.08162339208690657,-26.05874551430911,1.0708555799046847e-149,9.412820547362178e-146,OTUD1,protein_coding,Down
ENSG00000175832,2053.412680223157,3.8957956704564953,0.15538603661669487,25.07172301502622,1.0120508236824392e-138,6.67194505512648e-135,ETV4,protein_coding,Up
ENSG00000162062,275.2511916836989,3.548387234511471,0.1422494763728867,24.944817548641655,2.4306005148816015e-137,1.2818987115485567e-133,TEDC2,protein_coding,Up
ENSG00000235387,66.74178839375911,-2.7184137003487927,0.11191518713567301,-24.289944644003523,2.503813774907429e-130,1.100426154071815e-126,SPAAR,protein_coding,Down
ENSG00000116016,27940.773390235274,-2.6973200955507033,0.11130006691230675,-24.23466733111598,9.594987289181167e-130,3.614568783081534e-126,EPAS1,protein_coding,Down
ENSG00000135604,827.380836540576,-3.066553120043567,0.12709013357326818,-24.128962916509032,1.2417872205363436e-128,3.6384365561714867e-125,STX11,protein_coding,Down
ENSG00000272620,2802.560573094847,6.3064487990445866,0.26135727011293924,24.129609236886377,1.222538830486548e-128,3.6384365561714867e-125,AFAP1-AS1,lncRNA,Up
ENSG00000183856,1362.963251866403,3.6182495877829868,0.15119132815747532,23.931594701082005,1.4367446043310289e-126,3.788695521620923e-123,IQGAP3,protein_coding,Up
ENSG00000261371,12086.561759160732,-2.3172847871314506,0.0971837472747638,-23.84436546349548,1.1585439158854035e-125,2.777345732899827e-122,PECAM1,protein_coding,Down
ENSG00000131747,5337.599001171485,3.859814793694266,0.1621884825034656,23.79832855031362,3.475544282625227e-125,7.637508561068936e-122,TOP2A,protein_coding,Up
ENSG00000179913,2144.0728915015425,4.374555181713639,0.18402579480992343,23.771423925825342,6.598230187878906e-125,1.3384256158028213e-121,B3GNT3,protein_coding,Up
ENSG00000204949,199.7318775880996,6.542023289237678,0.27579549937002945,23.720558544939752,2.2126696807944382e-124,4.167721391610667e-121,FAM83A-AS1,lncRNA,Up
ENSG00000186193,461.2003314871915,3.836931735257197,0.16370003403444247,23.43879619750053,1.7198148947510908e-121,3.0234345849724175e-118,SAPCD2,protein_coding,Up
ENSG00000170989,1799.9344922736377,-2.8593790639354553,0.12214032799967409,-23.410605741480286,3.332653292692967e-121,5.492629208019596e-118,S1PR1,protein_coding,Down
ENSG00000102760,3448.586261246189,-2.8691314006634596,0.12319439570294499,-23.289463650454614,5.669069244588741e-120,8.793726822341476e-117,RGCC,protein_coding,Down
ENSG00000139567,2273.238684957201,-2.553152866097193,0.10999812439378298,-23.210876368738298,3.53592594881111e-119,5.180131515008276e-116,ACVRL1,protein_coding,Down
ENSG00000010319,734.863292763469,-3.193156048448044,0.13768695074081622,-23.191421055281296,5.557766316025995e-119,7.713594618610814e-116,SEMA3G,protein_coding,Down
ENSG00000182010,2133.296812229642,-4.08102854726914,0.1766953036117914,-23.096417753328456,5.030149315384375e-118,6.632251872334298e-115,RTKN2,protein_coding,Down
ENSG00000120156,960.8698049499318,-3.27973602938882,0.14257338710008538,-23.003844518938667,4.266061196555587e-117,5.35695398824623e-114,TEK,protein_coding,Down
ENSG00000286042,1317.4908923680423,7.864010626831405,0.342731025533023,22.945137851471483,1.647744517519539e-116,1.975046496681375e-113,LCAL1,lncRNA,Up
ENSG00000070778,1172.9809944794888,-2.4621791168433864,0.10737246951636915,-22.931195751887053,2.2700891937186265e-116,2.6027066103634863e-113,PTPN21,protein_coding,Down
ENSG00000077152,833.4270285559697,3.313337460911325,0.14453809311372642,22.92362787922145,2.701101605634157e-116,2.899520821665029e-113,UBE2T,protein_coding,Up
ENSG00000122679,1139.37735290377,-3.1983042710813705,0.13952463424250414,-22.92286439914604,2.748882083489789e-116,2.899520821665029e-113,RAMP3,protein_coding,Down
ENSG00000213853,14868.335896353521,-2.7196305303619135,0.11879752221830342,-22.89299035517168,5.456709282151616e-116,5.534362452705312e-113,EMP2,protein_coding,Down
ENSG00000128165,767.5972978221604,3.4938752705145966,0.15301272151960563,22.833887508280963,2.113045753763269e-115,2.063741352842126e-112,ADM2,protein_coding,Up
ENSG00000090889,853.1633064606287,3.826692122260222,0.1679081979880671,22.790382888464904,5.711396037986047e-115,5.378911197203288e-112,KIF4A,protein_coding,Up
ENSG00000151718,2002.1183026444503,-2.4008796426884973,0.10591033567683394,-22.66898341267035,9.066357224722345e-114,8.244132414342352e-111,WWC2,protein_coding,Down
ENSG00000164855,1945.4611192121001,3.1652437896416923,0.13994506781383964,22.617758804134652,2.898335996391593e-113,2.5476373408282102e-110,TMEM184A,protein_coding,Up
ENSG00000254726,1346.0409641078504,4.2040505564467585,0.18592754913810242,22.61122989000459,3.3604418097786746e-113,2.8585435652859244e-110,MEX3A,protein_coding,Up
ENSG00000157654,6194.343225342296,-2.532153632756964,0.11203266307376966,-22.601923075680418,4.1490432136805487e-113,3.419070923273627e-110,PALM2AKAP2,protein_coding,Down
ENSG00000168309,1770.3831293394132,-4.532881057470735,0.20199931733964413,-22.440081071408247,1.5995301389480088e-111,1.2781699928502725e-108,FAM107A,protein_coding,Down
ENSG00000131477,944.3717161423447,-2.8359929376728905,0.12649264390463688,-22.420220260483706,2.4994554058771063e-111,1.9385482074405676e-108,RAMP2,protein_coding,Down
ENSG00000132622,439.8354864720682,-2.7700190003351337,0.12360815288697409,-22.40967877635068,3.1671373622586196e-111,2.3862117783645658e-108,HSPA12B,protein_coding,Down
ENSG00000169744,992.1765762964751,-2.615844673021769,0.1169349374131373,-22.370086570276694,7.698721770644443e-111,5.639313696997055e-108,LDB2,protein_coding,Down
ENSG00000143320,8023.357544144394,5.579639208245892,0.25013632262754754,22.30639336836323,3.203049233557747e-110,2.2828218456464268e-107,CRABP2,protein_coding,Up
ENSG00000123485,694.1372215308852,3.853874497115399,0.1734485859884974,22.219117412528092,2.244372596549667e-109,1.5574764571319662e-106,HJURP,protein_coding,Up
ENSG00000117650,681.9811049818353,3.7334016945186987,0.16831472191418947,22.181076331647734,5.231240120441175e-109,3.53712312759061e-106,NEK2,protein_coding,Up
ENSG00000137648,5370.024871473706,4.809644460180067,0.21754267471077302,22.108969959915115,2.5911544237040677e-108,1.7082185538269067e-105,TMPRSS4,protein_coding,Up
ENSG00000276043,687.0824416890573,3.3501455048814908,0.15193474538814397,22.049897120786664,9.574113353177316e-108,6.157789490811849e-105,UHRF1,protein_coding,Up
ENSG00000117399,1555.0560704432417,3.789753319840692,0.17191414172557362,22.04445359643694,1.0797592195050967e-107,6.779345385321286e-105,CDC20,protein_coding,Up
ENSG00000158402,197.67869760779416,3.68841078846602,0.16739023170929715,22.03480305154007,1.3362518687032728e-107,8.194642273884955e-105,CDC25C,protein_coding,Up
ENSG00000118193,434.4407046972283,3.7275413537857816,0.16923274353678142,22.026123762365344,1.618451301092704e-107,9.699672911321503e-105,KIF14,protein_coding,Up
ENSG00000072163,1240.4123039586357,-2.7857495936244594,0.12721603187886035,-21.897787193025714,2.727065854369766e-106,1.598060590660683e-103,LIMS2,protein_coding,Down
ENSG00000066279,943.3412023535839,3.6621518048743487,0.16733662368226507,21.884939018657136,3.614938289738024e-106,2.0723026673998194e-103,ASPM,protein_coding,Up
ENSG00000099953,6163.228462603431,5.48437816391314,0.2512694922810976,21.826677461415468,1.2949832934941368e-105,7.265682861583061e-103,MMP11,protein_coding,Up
ENSG00000135052,13218.01566751248,2.639110532293827,0.1212583830367251,21.764355306424697,5.051518217485519e-105,2.775177820731107e-102,GOLM1,protein_coding,Up
ENSG00000175063,1725.7656474931491,4.2065833142598565,0.19383092068739916,21.70233365936503,1.9501052837717184e-104,1.0494750272053104e-101,UBE2C,protein_coding,Up
ENSG00000144452,569.5880648810585,5.342980910779136,0.24638268859831253,21.68569935321231,2.799698744103077e-104,1.476561117639963e-101,ABCA12,protein_coding,Up
ENSG00000105227,1156.8961278456663,-3.325088919439041,0.153645311951005,-21.641330133778233,7.335639052236003e-104,3.7929568981855563e-101,PRX,protein_coding,Down
ENSG00000154133,1315.469560913839,-2.8173986300914637,0.13031086022254046,-21.62059728007325,1.1497970759309184e-103,5.830797863903523e-101,ROBO4,protein_coding,Down
ENSG00000136160,1551.894006591968,-3.515253988673249,0.16261461542528255,-21.617085152400847,1.2406995459480268e-103,6.173065476726315e-101,EDNRB,protein_coding,Down
ENSG00000186185,579.703901010323,3.80168499018207,0.17596547687752462,21.604720753424356,1.6216609627939524e-103,7.919111034977134e-101,KIF18B,protein_coding,Up
ENSG00000117724,2317.294081472431,3.4655583794920806,0.16053193953625286,21.587968036164263,2.3303554042532483e-103,1.1172994910937846e-100,CENPF,protein_coding,Up
ENSG00000142945,942.305648315852,3.580884085588679,0.16590037229410481,21.58454520668923,2.5094528898170096e-103,1.1816834411513311e-100,KIF2C,protein_coding,Up
ENSG00000164932,3041.202080806938,3.7387661319871333,0.1734993385986711,21.54916648204312,5.390866076194866e-103,2.4939848847238356e-100,CTHRC1,protein_coding,Up
ENSG00000126787,730.5553410938761,3.6712636999062993,0.1704014703120025,21.544788863524893,5.925308794300617e-103,2.6939722914777114e-100,DLGAP5,protein_coding,Up
ENSG00000080031,728.8166949011904,5.179957640275927,0.2404827799965825,21.539827676432964,6.595169863675615e-103,2.947705581442813e-100,PTPRH,protein_coding,Up
ENSG00000123500,2687.167231702976,4.575797132838784,0.21247746770774265,21.535446474412417,7.249270436304745e-103,3.185789855614676e-100,COL10A1,protein_coding,Up
ENSG00000143228,559.9474858065341,3.6949340400456494,0.17158059849851492,21.534684412921138,7.369479757015368e-103,3.185789855614676e-100,NUF2,protein_coding,Up
ENSG00000135451,555.7685465817751,3.8291632993085485,0.17816379002986252,21.492376754371534,1.8347482544544828e-102,7.803598624187857e-100,TROAP,protein_coding,Up
ENSG00000011426,2022.0188430828623,3.766876561023061,0.17535333104262318,21.481636753780545,2.312144482131487e-102,9.677976189493224e-100,ANLN,protein_coding,Up
ENSG00000171132,1034.8980991875517,-1.9140433547652704,0.08921649935431082,-21.453916804826825,4.197742199865008e-102,1.729600965788129e-99,PRKCE,protein_coding,Down
ENSG00000094804,972.1462541921376,3.437177908438095,0.1604381210258586,21.423698348375122,8.034927179606056e-102,3.2597081496340263e-99,CDC6,protein_coding,Up
ENSG00000112984,865.581704678136,3.164903956916819,0.1479488476571547,21.391879741104333,1.590198369062834e-101,6.3535653018465044e-99,KIF20A,protein_coding,Up
ENSG00000187583,333.08552055267273,3.1561795483630593,0.1476967438811792,21.369323828169016,2.5783977175264706e-101,1.0148111613607915e-98,PLEKHN1,protein_coding,Up
ENSG00000154721,722.2930157934336,-2.522205574966355,0.1185732237536147,-21.27129123356963,2.094356234148563e-100,8.12179027860259e-98,JAM2,protein_coding,Down
ENSG00000076382,1159.2273932341204,3.102097591893136,0.14597798202198686,21.250448519187675,3.2653158612238827e-100,1.2479185400068664e-97,SPAG5,protein_coding,Up
ENSG00000166851,918.2292566694772,3.2125632840856597,0.15143736667814925,21.213808418323463,7.120813307919299e-100,2.682512098997599e-97,PLK1,protein_coding,Up
ENSG00000227066,474.507802096795,6.029764590370437,0.2843020593520247,21.209007785991243,7.885892843515443e-100,2.9288872434296087e-97,Z98257.1,lncRNA,Up
ENSG00000196584,296.528370835854,3.219545259978544,0.15188301450275424,21.19753331548579,1.0063454886249082e-99,3.685740352088726e-97,XRCC2,protein_coding,Up
ENSG00000186871,203.7050730594218,3.2674189695201994,0.1542126705738039,21.187746489069852,1.2388628444923926e-99,4.475179891680054e-97,ERCC6L,protein_coding,Up
ENSG00000156970,531.2348254099073,3.426858491097263,0.1617760564226723,21.182729798678675,1.3781050952065393e-99,4.845417514746192e-97,BUB1B,protein_coding,Up
ENSG00000262772,106.16467242699471,4.805092819157306,0.22683394974708837,21.183305340822265,1.3613688033086336e-99,4.845417514746192e-97,LINC01977,lncRNA,Up
ENSG00000019186,4342.00642301457,6.741462018861598,0.31840990532431945,21.17227481348301,1.7204939252403875e-99,5.96966115902487e-97,CYP24A1,protein_coding,Up
ENSG00000179776,3199.952123957735,-2.5359701908320758,0.12009820127581423,-21.115804932065853,5.693195833877879e-99,1.9497347290825933e-96,CDH5,protein_coding,Down
ENSG00000088325,2516.500395165556,3.6500216373616543,0.17307572010077246,21.08916048557503,1.0002076618829987e-98,3.3814712876736767e-96,TPX2,protein_coding,Up
ENSG00000095370,1148.4521535137583,-2.2689898204815804,0.10760350044865782,-21.086579999915628,1.0562727216315286e-98,3.5258116037244824e-96,SH2D3C,protein_coding,Down
ENSG00000164093,339.3210597727209,8.25564051890448,0.39166392462928257,21.078378680698258,1.2561328491760913e-98,4.140527904096691e-96,PITX2,protein_coding,Up
ENSG00000174371,421.7116763585603,3.5909012875445185,0.17038521027525158,21.075193567232382,1.3435565450603174e-98,4.3740229744741445e-96,EXO1,protein_coding,Up
ENSG00000165304,688.9212137206994,3.6081965428349916,0.1713088710276891,21.062520120465855,1.7558167208524678e-98,5.646449625473118e-96,MELK,protein_coding,Up
ENSG00000129173,335.32748459494996,3.1733648339793565,0.1509699159989096,21.01984897442929,4.3180525353761115e-98,1.3718921127453983e-95,E2F8,protein_coding,Up
ENSG00000089685,1806.6332149251361,3.686007805203969,0.1753805164265661,21.01720236835626,4.5656350189322317e-98,1.4332832791576543e-95,BIRC5,protein_coding,Up
ENSG00000186994,281.02243806582766,-2.8264323951757793,0.13459106288345293,-21.00014915272112,6.537999119718343e-98,2.0283180798467377e-95,KANK3,protein_coding,Down
ENSG00000166923,2609.1119074616445,4.967431651037534,0.23663513599993113,20.991944539626523,7.77011240560282e-98,2.3825333039040276e-95,GREM1,protein_coding,Up
ENSG00000064989,2459.0348793804133,-2.786327212726215,0.13294702115111107,-20.958177088896207,1.580239661328479e-97,4.7897609045094245e-95,CALCRL,protein_coding,Down
ENSG00000060718,2988.990486593459,6.167149690820263,0.294287921909697,20.956176695259238,1.6480522645628613e-97,4.938538433695757e-95,COL11A1,protein_coding,Up
ENSG00000035499,330.06748261009466,3.605176685115987,0.17214182001025274,20.943061278783176,2.1705494703370503e-97,6.431167363234609e-95,DEPDC1B,protein_coding,Up
ENSG00000238018,114.580754647422,-3.3401956918402305,0.15952293450092503,-20.938655010893505,2.380857803608996e-97,6.975913364574359e-95,AC093110.1,lncRNA,Down
ENSG00000091651,342.30549839616134,3.055277604948121,0.1462593538295034,20.889450998872196,6.678264853281379e-97,1.9352290569343953e-94,ORC6,protein_coding,Up
ENSG00000162849,2065.0698955842104,3.1199931714928595,0.14950669098083694,20.86858555308916,1.0334657388818671e-96,2.962227340686395e-94,KIF26B,protein_coding,Up
